state_code,nws_id,usgs_id,goes_id,nws_hsa,latitude_dms,longitude_dms,latitude_decimal,longitude_decimal,station_name,raw_line
WA,HNBW1,14128895,17B186CC,PQR,45 38 10.7,121 58 56.9,45.63630555555555,-121.98247222222223,HAMILTON CREEK NEAR MOUTH AT N BONNEVILLE WA,HNBW1|14128895       |17B186CC|PQR|45 38 10.7 |121 58 56.9 |HAMILTON CREEK NEAR MOUTH AT N BONNEVILLE WA
WA,HSSW1,14222500,DD78702A,PQR,45 50 13,122 27 54,45.83694444444445,-122.465,EAST FORK LEWIS RIVER NEAR HEISSON WA,HSSW1|14222500       |DD78702A|PQR|45 50 13   |122 27 54   |EAST FORK LEWIS RIVER NEAR HEISSON WA
WA,LRCW1,14216000,DDD2B230,PQR,46 03 38,121 59 00,46.06055555555555,-121.98333333333333,LEWIS RIVER ABOVE MUDDY RIVER NEAR COUGAR WA,LRCW1|14216000       |DDD2B230|PQR|46 03 38   |121 59 00   |LEWIS RIVER ABOVE MUDDY RIVER NEAR COUGAR WA
WA,MAYW1,14238000,DE539378,PQR,46 30 38,122 36 54,46.510555555555555,-122.615,COWLITZ RIVER BELOW MAYFIELD DAM WA,MAYW1|14238000       |DE539378|PQR|46 30 38   |122 36 54   |COWLITZ RIVER BELOW MAYFIELD DAM WA
WA,MERW1,14220500,DE910958,PQR,45 57 07,122 33 46,45.95194444444445,-122.56277777777777,LEWIS RIVER AT ARIEL WA,MERW1|14220500       |DE910958|PQR|45 57 07   |122 33 46   |LEWIS RIVER AT ARIEL WA
WA,MEYW1,14219950,1796F386,PQR,45 58 17,122 23 02,45.97138888888889,-122.38388888888889,LAKE MERWIN NEAR CHELATCHIE WA,MEYW1|14219950       |1796F386|PQR|45 58 17   |122 23 02   |LAKE MERWIN NEAR CHELATCHIE WA
WA,MUDW1,14216500,DD78635C,PQR,46 04 33,121 59 51,46.075833333333335,-121.9975,MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR WA,MUDW1|14216500       |DD78635C|PQR|46 04 33   |121 59 51   |MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR WA
WA,NASW1,12010000,DDF33730,PQR,46 22 27,123 44 32,46.37416666666667,-123.74222222222222,NASELLE RIVER NEAR NASELLE WA,NASW1|12010000       |DDF33730|PQR|46 22 27   |123 44 32   |NASELLE RIVER NEAR NASELLE WA
WA,SCSW1,14240446,DF077050,PQR,46 15 23,122 16 28,46.256388888888885,-122.27444444444444,CASTLE LAKE NEAR MOUNT ST. HELENS WA,SCSW1|14240446       |DF077050|PQR|46 15 23   |122 16 28   |CASTLE LAKE NEAR MOUNT ST. HELENS WA
WA,SFRW1,14217599,DD7B51C8,PQR,46 03 46,122 07 52,46.062777777777775,-122.13111111111111,SWIFT RESERVOIR 3.2 MI EAST OF DAM NEAR COUGAR WA,SFRW1|14217599       |DD7B51C8|PQR|46 03 46   |122 07 52   |SWIFT RESERVOIR 3.2 MI EAST OF DAM NEAR COUGAR WA
WA,SPTW1,14240311,DDEB6474,PQR,46 16 56,122 11 43,46.282222222222224,-122.19527777777778,SPIRIT LAKE TUNNEL OUTLET NR SPIRIT LAKE WA,SPTW1|14240311       |DDEB6474|PQR|46 16 56   |122 11 43   |SPIRIT LAKE TUNNEL OUTLET NR SPIRIT LAKE WA
WA,SRBW1,14240525,17D581C4,PQR,46 22 19,122 34 40,46.371944444444445,-122.57777777777777,NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY WA,SRBW1|14240525       |17D581C4|PQR|46 22 19   |122 34 40   |NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY WA
WA,STVW1,14128600,162E4A16,PQR,45 41 58,121 52 02,45.69944444444444,-121.86722222222221,COLUMBIA RIVER AT STEVENSON WA,STVW1|14128600       |162E4A16|PQR|45 41 58   |121 52 02   |COLUMBIA RIVER AT STEVENSON WA
WA,SYCW1,14219800,DE613004,PQR,46 00 17,122 20 35,46.00472222222222,-122.34305555555555,SPEELYAI CREEK NEAR COUGAR WA,SYCW1|14219800       |DE613004|PQR|46 00 17   |122 20 35   |SPEELYAI CREEK NEAR COUGAR WA
WA,TOTW1,14242580,D110F5E0,PQR,46 20 06,122 50 27,46.335,-122.84083333333332,TOUTLE RIVER AT TOWER ROAD NEAR SILVER LAKE WA,TOTW1|14242580       |D110F5E0|PQR|46 20 06   |122 50 27   |TOUTLE RIVER AT TOWER ROAD NEAR SILVER LAKE WA
WA,UNDW1,14123500,DD799122,PQR,45 45 08,121 31 33,45.75222222222222,-121.52583333333334,WHITE SALMON RIVER NEAR UNDERWOOD WA,UNDW1|14123500       |DD799122|PQR|45 45 08   |121 31 33   |WHITE SALMON RIVER NEAR UNDERWOOD WA
WA,WCNW1,14128500,16DCB3A0,PQR,45 43 37,121 47 37,45.72694444444445,-121.7936111111111,WIND RIVER NEAR CARSON WA,WCNW1|14128500       |16DCB3A0|PQR|45 43 37   |121 47 37   |WIND RIVER NEAR CARSON WA
WA,WILW1,12013500,DDE0D452,PQR,46 39 04,123 39 05,46.651111111111106,-123.65138888888889,WILLAPA RIVER NEAR WILLAPA WA,WILW1|12013500       |DDE0D452|PQR|46 39 04   |123 39 05   |WILLAPA RIVER NEAR WILLAPA WA
WA,YARW1,14218480,178CF54A,PQR,46 01 58,122 18 42,46.032777777777774,-122.31166666666667,YALE RESERVOIR NEAR COUGAR WA,YARW1|14218480       |178CF54A|PQR|46 01 58   |122 18 42   |YALE RESERVOIR NEAR COUGAR WA
WA,ADNW1,12021800,DE595734,SEW,46 37 33,123 06 02,46.62583333333333,-123.10055555555554,CHEHALIS RIVER NEAR ADNA WA,ADNW1|12021800       |DE595734|SEW|46 37 33   |123 06 02   |CHEHALIS RIVER NEAR ADNA WA
WA,ALDW1,12096500,DDF76276,SEW,47 11 07,122 13 42,47.18527777777778,-122.22833333333334,PUYALLUP RIVER AT ALDERTON WA,ALDW1|12096500       |DDF76276|SEW|47 11 07   |122 13 42   |PUYALLUP RIVER AT ALDERTON WA
WA,ARGW1,12167000,F0058356,SEW,48 15 42,122 02 47,48.26166666666666,-122.04638888888888,NF STILLAGUAMISH RIVER NEAR ARLINGTON WA,ARGW1|12167000       |F0058356|SEW|48 15 42   |122 02 47   |NF STILLAGUAMISH RIVER NEAR ARLINGTON WA
WA,AUBW1,12113000,DDD83576,SEW,47 18 45,122 12 10,47.3125,-122.20277777777778,GREEN RIVER NEAR AUBURN WA,AUBW1|12113000       |DDD83576|SEW|47 18 45   |122 12 10   |GREEN RIVER NEAR AUBURN WA
WA,BABW1,12190400,DDC5F490,SEW,48 45 15,121 32 45,48.75416666666667,-121.54583333333333,BAKER RIVER AB BLUM CREEK NEAR CONCRETE WA,BABW1|12190400       |DDC5F490|SEW|48 45 15   |121 32 45   |BAKER RIVER AB BLUM CREEK NEAR CONCRETE WA
WA,BCDW1,12026400,DDFA6110,SEW,46 46 20,122 55 23,46.77222222222222,-122.92305555555556,SKOOKUMCHUCK RIVER NEAR BUCODA WA,BCDW1|12026400       |DDFA6110|SEW|46 46 20   |122 55 23   |SKOOKUMCHUCK RIVER NEAR BUCODA WA
WA,BCNW1,12179900,1790B042,SEW,48 36 17,121 23 54,48.60472222222222,-121.39833333333334,BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT WA,BCNW1|12179900       |1790B042|SEW|48 36 17   |121 23 54   |BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT WA
WA,BGFW1,12042800,DE63D602,SEW,47 53 39.91,124 21 25.52,47.894419444444445,-124.35708888888888,BOGACHIEL RIVER NEAR FORKS WA,BGFW1|12042800       |DE63D602|SEW|47 53 39.91|124 21 25.52|BOGACHIEL RIVER NEAR FORKS WA
WA,BIGW1,12035450,16F5079C,SEW,47 22 28,123 38 08,47.37444444444444,-123.63555555555556,BIG CREEK NEAR GRISDALE WA,BIGW1|12035450       |16F5079C|SEW|47 22 28   |123 38 08   |BIG CREEK NEAR GRISDALE WA
WA,BLCW1,12115700,DD3AF016,SEW,47 21 59,121 41 30,47.36638888888889,-121.69166666666668,BOULDER CREEK NEAR CEDAR FALLS WA,BLCW1|12115700       |DD3AF016|SEW|47 21 59   |121 41 30   |BOULDER CREEK NEAR CEDAR FALLS WA
WA,BOGW1,12043015,DE63B3E4,SEW,47 54 11,124 32 39,47.903055555555554,-124.54416666666667,BOGACHIEL RIVER NEAR LA PUSH WA,BOGW1|12043015       |DE63B3E4|SEW|47 54 11   |124 32 39   |BOGACHIEL RIVER NEAR LA PUSH WA
WA,BOXW1,12143900,DDD434EA,SEW,47 26 56,121 43 50,47.44888888888889,-121.73055555555555,BOXLEY CREEK NEAR EDGEWICK WA,BOXW1|12143900       |DDD434EA|SEW|47 26 56   |121 43 50   |BOXLEY CREEK NEAR EDGEWICK WA
WA,BQCW1,12052210,16E7D39E,SEW,47 47 05,122 58 42,47.78472222222222,-122.97833333333334,BIG QUILCENE RIVER BELOW DIVERSION NR QUILCENE WA,BQCW1|12052210       |16E7D39E|SEW|47 47 05   |122 58 42   |BIG QUILCENE RIVER BELOW DIVERSION NR QUILCENE WA
WA,BSKW1,12112600,DDCEF738,SEW,47 18 45,122 09 51,47.3125,-122.16416666666667,BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN WA,BSKW1|12112600       |DDCEF738|SEW|47 18 45   |122 09 51   |BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN WA
WA,CALW1,12043000,DD61F7FC,SEW,47 57 37,124 23 30,47.96027777777778,-124.39166666666668,CALAWAH RIVER NEAR FORKS WA,CALW1|12043000       |DD61F7FC|SEW|47 57 37   |124 23 30   |CALAWAH RIVER NEAR FORKS WA
WA,CBCW1,12114500,DDCF0546,SEW,47 20 32,121 32 52,47.342222222222226,-121.54777777777778,CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS WA,CBCW1|12114500       |DDCF0546|SEW|47 20 32   |121 32 52   |CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS WA
WA,CCKW1,12090400,173537C0,SEW,47 08 05,122 24 50,47.13472222222222,-122.41388888888889,NORTH FORK CLOVER CREEK NEAR PARKLAND WA,CCKW1|12090400       |173537C0|SEW|47 08 05   |122 24 50   |NORTH FORK CLOVER CREEK NEAR PARKLAND WA
WA,CDPW1,12117600,DD75E62E,SEW,47 22 47,121 58 56,47.37972222222222,-121.98222222222222,CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG WA,CDPW1|12117600       |DD75E62E|SEW|47 22 47   |121 58 56   |CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG WA
WA,CDRW1,12116500,DD75C0C2,SEW,47 25 02,121 47 27,47.41722222222222,-121.79083333333332,CEDAR RIVER AT CEDAR FALLS WA,CDRW1|12116500       |DD75C0C2|SEW|47 25 02   |121 47 27   |CEDAR RIVER AT CEDAR FALLS WA
WA,CDVW1,12116400,DD26207C,SEW,47 25 08,121 46 49,47.41888888888889,-121.78027777777778,CEDAR RIVER AT POWERPLANT AT CEDAR FALLS WA,CDVW1|12116400       |DD26207C|SEW|47 25 08   |121 46 49   |CEDAR RIVER AT POWERPLANT AT CEDAR FALLS WA
WA,CGMW1,12027500,DD0901EC,SEW,46 46 34,123 02 04,46.77611111111111,-123.03444444444445,CHEHALIS RIVER NEAR GRAND MOUND WA,CGMW1|12027500       |DD0901EC|SEW|46 46 34   |123 02 04   |CHEHALIS RIVER NEAR GRAND MOUND WA
WA,CIYW1,14231900,DD55D25A,SEW,46 26 39,121 50 20,46.44416666666666,-121.83888888888889,CISPUS RIVER AB YELLOWJACKET CREEK NEAR RANDLE WA,CIYW1|14231900       |DD55D25A|SEW|46 26 39   |121 50 20   |CISPUS RIVER AB YELLOWJACKET CREEK NEAR RANDLE WA
WA,CKCW1,12102078,DE65353E,SEW,47 12 04,122 20 26,47.20111111111111,-122.34055555555555,CLARKS CREEK AT STEWART AVENUE NEAR PUYALLUP WA,CKCW1|12102078       |DE65353E|SEW|47 12 04   |122 20 26   |CLARKS CREEK AT STEWART AVENUE NEAR PUYALLUP WA
WA,CLWW1,12097820,DE63F0EE,SEW,47 07 39,121 48 05,47.1275,-121.80138888888888,CLEARWATER RIVER NEAR BUCKLEY WA,CLWW1|12097820       |DE63F0EE|SEW|47 07 39   |121 48 05   |CLEARWATER RIVER NEAR BUCKLEY WA
WA,CMTW1,12035100,16CB301E,SEW,46 57 45,123 36 12,46.962500000000006,-123.60333333333332,CHEHALIS RIVER NEAR MONTESANO WA,CMTW1|12035100       |16CB301E|SEW|46 57 45   |123 36 12   |CHEHALIS RIVER NEAR MONTESANO WA
WA,COKW1,14233500,DE641128,SEW,46 27 59,122 06 28,46.46638888888889,-122.10777777777777,COWLITZ RIVER NEAR KOSMOS WA,COKW1|14233500       |DE641128|SEW|46 27 59   |122 06 28   |COWLITZ RIVER NEAR KOSMOS WA
WA,CONW1,12194000,DE90F5F4,SEW,48 31 28,121 46 11,48.52444444444444,-121.76972222222223,SKAGIT RIVER NEAR CONCRETE WA,CONW1|12194000       |DE90F5F4|SEW|48 31 28   |121 46 11   |SKAGIT RIVER NEAR CONCRETE WA
WA,CPCW1,12089208,DE56B254,SEW,46 54 01,122 29 50,46.900277777777774,-122.49722222222222,CENTRALIA POWER CANAL NEAR MCKENNA WA,CPCW1|12089208       |DE56B254|SEW|46 54 01   |122 29 50   |CENTRALIA POWER CANAL NEAR MCKENNA WA
WA,CRNW1,12149000,DD8A64BC,SEW,47 39 58,121 55 27,47.66611111111111,-121.92416666666666,SNOQUALMIE RIVER NEAR CARNATION WA,CRNW1|12149000       |DD8A64BC|SEW|47 39 58   |121 55 27   |SNOQUALMIE RIVER NEAR CARNATION WA
WA,CROW1,12028060,DDCAC798,SEW,46 48 25,123 07 08,46.80694444444444,-123.11888888888888,CHEHALIS RIVER NEAR ROCHESTER WA,CROW1|12028060       |DDCAC798|SEW|46 48 25   |123 07 08   |CHEHALIS RIVER NEAR ROCHESTER WA
WA,CRPW1,12031000,173714D8,SEW,46 56 22,123 18 47,46.93944444444444,-123.31305555555555,CHEHALIS RIVER AT PORTER WA,CRPW1|12031000       |173714D8|SEW|46 56 22   |123 18 47   |CHEHALIS RIVER AT PORTER WA
WA,CRRW1,12115000,DDCF1630,SEW,47 22 13,121 37 26,47.37027777777778,-121.62388888888889,CEDAR RIVER NEAR CEDAR FALLS WA,CRRW1|12115000       |DDCF1630|SEW|47 22 13   |121 37 26   |CEDAR RIVER NEAR CEDAR FALLS WA
WA,CRWW1,12025100,17D9932E,SEW,46 39 40,122 58 58,46.66111111111111,-122.98277777777778,CHEHALIS RIVER AT WWTP AT CHEHALIS WA,CRWW1|12025100       |17D9932E|SEW|46 39 40   |122 58 58   |CHEHALIS RIVER AT WWTP AT CHEHALIS WA
WA,CSCW1,12182500,DD72D180,SEW,48 31 35,121 24 51,48.52638888888889,-121.41416666666667,CASCADE RIVER AT MARBLEMOUNT WA,CSCW1|12182500       |DD72D180|SEW|48 31 35   |121 24 51   |CASCADE RIVER AT MARBLEMOUNT WA
WA,CWXW1,12115900,172D6484,SEW,47 24 34,121 43 22,47.409444444444446,-121.72277777777778,CHESTER MORSE LAKE AT CEDAR FALLS WA,CWXW1|12115900       |172D6484|SEW|47 24 34   |121 43 22   |CHESTER MORSE LAKE AT CEDAR FALLS WA
WA,DIDW1,12176500,DDCF73D6,SEW,48 42 56,121 07 52,48.71555555555556,-121.13111111111111,DIABLO RESERVOIR NEAR NEWHALEM WA,DIDW1|12176500       |DDCF73D6|SEW|48 42 56   |121 07 52   |DIABLO RESERVOIR NEAR NEWHALEM WA
WA,DKBW1,12054000,17BE153C,SEW,47 41 03,123 00 37,47.68416666666666,-123.01027777777777,DUCKABUSH RIVER NEAR BRINNON WA,DKBW1|12054000       |17BE153C|SEW|47 41 03   |123 00 37   |DUCKABUSH RIVER NEAR BRINNON WA
WA,DOTW1,12020000,DD9942C0,SEW,46 37 03,123 16 35,46.6175,-123.27638888888889,CHEHALIS RIVER NEAR DOTY WA,DOTW1|12020000       |DD9942C0|SEW|46 37 03   |123 16 35   |CHEHALIS RIVER NEAR DOTY WA
WA,DRSW1,12048000,DDCED1D4,SEW,48 00 52,123 07 53,48.01444444444444,-123.13138888888888,DUNGENESS RIVER NEAR SEQUIM WA,DRSW1|12048000       |DDCED1D4|SEW|48 00 52   |123 07 53   |DUNGENESS RIVER NEAR SEQUIM WA
WA,DSEW1,12080010,17C16092,SEW,47 00 43,122 54 07,47.011944444444445,-122.90194444444445,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,DSEW1|12080010       |17C16092|SEW|47 00 43   |122 54 07   |DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA
WA,DSRW1,12079000,DDF6837E,SEW,46 51 08,122 40 03,46.852222222222224,-122.6675,DESCHUTES RIVER NEAR RAINIER WA,DSRW1|12079000       |DDF6837E|SEW|46 51 08   |122 40 03   |DESCHUTES RIVER NEAR RAINIER WA
WA,DWDW1,12113415,DD26459A,SEW,47 30 01.82,122 17 17.31,47.500505555555556,-122.28814166666666,DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH WA,DWDW1|12113415       |DD26459A|SEW|47 30 01.82|122 17 17.31|DUWAMISH R AT E MARGINAL WAY BR AT DUWAMISH WA
WA,DWTW1,12113390,DD2656EC,SEW,47 28 44.35,122 15 31.44,47.47898611111111,-122.25873333333334,DUWAMISH RIVER AT GOLF COURSE AT TUKWILA WA,DWTW1|12113390       |DD2656EC|SEW|47 28 44.35|122 15 31.44|DUWAMISH RIVER AT GOLF COURSE AT TUKWILA WA
WA,EKMW1,471700123380000,DD0B4712,SEW,47 17 00,123 38 00,47.28333333333333,-123.63333333333334,ELK MEADOWS PRECIPITATION SITE,EKMW1|471700123380000|DD0B4712|SEW|47 17 00   |123 38 00   |ELK MEADOWS PRECIPITATION SITE
WA,ELCW1,12020525,1735E1A8,SEW,46 38 05,123 17 44,46.63472222222222,-123.29555555555555,ELK CREEK BELOW DEER CREEK NEAR DOTY WA,ELCW1|12020525       |1735E1A8|SEW|46 38 05   |123 17 44   |ELK CREEK BELOW DEER CREEK NEAR DOTY WA
WA,ELEW1,12092000,DD8AF1DE,SEW,46 54 14,122 02 02,46.903888888888886,-122.03388888888888,PUYALLUP RIVER NEAR ELECTRON WA,ELEW1|12092000       |DD8AF1DE|SEW|46 54 14   |122 02 02   |PUYALLUP RIVER NEAR ELECTRON WA
WA,ELWW1,12045500,1794568A,SEW,48 03 18,123 34 55,48.055,-123.58194444444445,ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES WA,ELWW1|12045500       |1794568A|SEW|48 03 18   |123 34 55   |ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES WA
WA,FFXW1,12094000,17891178,SEW,47 01 41,122 01 53,47.028055555555554,-122.03138888888888,CARBON RIVER NEAR FAIRFAX WA,FFXW1|12094000       |17891178|SEW|47 01 41   |122 01 53   |CARBON RIVER NEAR FAIRFAX WA
WA,GARW1,12143400,DD8A34C0,SEW,47 24 55,121 35 10,47.415277777777774,-121.58611111111111,SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA WA,GARW1|12143400       |DD8A34C0|SEW|47 24 55   |121 35 10   |SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA WA
WA,GBCW1,12076800,DDC8A78A,SEW,47 12 43,123 06 42,47.21194444444445,-123.11166666666666,GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON WA,GBCW1|12076800       |DDC8A78A|SEW|47 12 43   |123 06 42   |GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON WA
WA,GFLW1,12161000,DD5A6746,SEW,48 06 14,121 56 40,48.10388888888889,-121.94444444444444,SF STILLAGUAMISH RIVER NEAR GRANITE FALLS WA,GFLW1|12161000       |DD5A6746|SEW|48 06 14   |121 56 40   |SF STILLAGUAMISH RIVER NEAR GRANITE FALLS WA
WA,GLBW1,12134500,DDD41206,SEW,47 50 15,121 39 56,47.837500000000006,-121.66555555555556,SKYKOMISH RIVER NEAR GOLD BAR WA,GLBW1|12134500       |DDD41206|SEW|47 50 15   |121 39 56   |SKYKOMISH RIVER NEAR GOLD BAR WA
WA,GODW1,12177700,DDD2772E,SEW,48 41 53,121 12 25,48.698055555555555,-121.20694444444445,GORGE RESERVOIR NEAR NEWHALEM WA,GODW1|12177700       |DDD2772E|SEW|48 41 53   |121 12 25   |GORGE RESERVOIR NEAR NEWHALEM WA
WA,GORW1,12178000,DE90E850,SEW,48 40 19,121 14 42,48.67194444444444,-121.245,SKAGIT RIVER AT NEWHALEM WA,GORW1|12178000       |DE90E850|SEW|48 40 19   |121 14 42   |SKAGIT RIVER AT NEWHALEM WA
WA,GPUW1,12106700,179085D8,SEW,47 18 19,121 50 58,47.305277777777775,-121.84944444444444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,GPUW1|12106700       |179085D8|SEW|47 18 19   |121 50 58   |GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA
WA,GRKW1,12113344,DE5FC298,SEW,47 25 23,122 15 51,47.42305555555555,-122.26416666666667,GREEN RIVER AT 200TH STREET AT KENT WA,GRKW1|12113344       |DE5FC298|SEW|47 25 23   |122 15 51   |GREEN RIVER AT 200TH STREET AT KENT WA
WA,GRNW1,12097500,17BED022,SEW,47 09 13,121 38 04,47.15361111111111,-121.63444444444445,GREENWATER RIVER AT GREENWATER WA,GRNW1|12097500       |17BED022|SEW|47 09 13   |121 38 04   |GREENWATER RIVER AT GREENWATER WA
WA,HBCW1,12096865,DD26B51E,SEW,47 03 38,121 36 16,47.06055555555555,-121.60444444444444,HUCKLEBERRY CREEK NEAR GREENWATER WA,HBCW1|12096865       |DD26B51E|SEW|47 03 38   |121 36 16   |HUCKLEBERRY CREEK NEAR GREENWATER WA
WA,HHDW1,12105800,CE11C2A8,SEW,47 16 38,121 47 03,47.27722222222222,-121.78416666666666,HOWARD A HANSON RESERVOIR NEAR PALMER WA,HHDW1|12105800       |CE11C2A8|SEW|47 16 38   |121 47 03   |HOWARD A HANSON RESERVOIR NEAR PALMER WA
WA,HMRW1,12039005,DD6FD578,SEW,47 13 54,123 58 22,47.23166666666667,-123.97277777777778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,HMRW1|12039005       |DD6FD578|SEW|47 13 54   |123 58 22   |HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA
WA,HOKW1,12043300,DDD40170,SEW,48 14 30,124 22 57,48.24166666666667,-124.3825,HOKO RIVER NEAR SEKIU WA,HOKW1|12043300       |DDD40170|SEW|48 14 30   |124 22 57   |HOKO RIVER NEAR SEKIU WA
WA,HORW1,12041200,DD8C2778,SEW,47 48 25,124 14 59,47.80694444444444,-124.24972222222222,HOH RIVER AT US HIGHWAY 101 NEAR FORKS WA,HORW1|12041200       |DD8C2778|SEW|47 48 25   |124 14 59   |HOH RIVER AT US HIGHWAY 101 NEAR FORKS WA
WA,HUGW1,12073500,DD8A015A,SEW,47 23 22,122 41 52,47.38944444444444,-122.69777777777779,HUGE CREEK NEAR WAUNA WA,HUGW1|12073500       |DD8A015A|SEW|47 23 22   |122 41 52   |HUGE CREEK NEAR WAUNA WA
WA,IDXW1,12147600,D10CF3E2,SEW,47 42 25,121 35 56,47.706944444444446,-121.59888888888888,SOUTH FORK TOLT RIVER NEAR INDEX WA,IDXW1|12147600       |D10CF3E2|SEW|47 42 25   |121 35 56   |SOUTH FORK TOLT RIVER NEAR INDEX WA
WA,ISQW1,12120600,DDD843E6,SEW,47 27 27,122 00 14,47.4575,-122.0038888888889,ISSAQUAH CREEK NEAR HOBART WA,ISQW1|12120600       |DDD843E6|SEW|47 27 27   |122 00 14   |ISSAQUAH CREEK NEAR HOBART WA
WA,ISSW1,12121600,DDCF464C,SEW,47 33 09,122 02 48,47.552499999999995,-122.04666666666667,ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH WA,ISSW1|12121600       |DDCF464C|SEW|47 33 09   |122 02 48   |ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH WA
WA,JNCW1,12210220,DDEF54D4,SEW,48 43 07,122 12 47,48.718611111111116,-122.21305555555556,JONES CREEK AT ACME WA,JNCW1|12210220       |DDEF54D4|SEW|48 43 07   |122 12 47   |JONES CREEK AT ACME WA
WA,LEHW1,12091200,165E37F8,SEW,47 13 18,122 30 29,47.22166666666667,-122.50805555555556,LEACH CREEK NEAR FIRCREST WA,LEHW1|12091200       |165E37F8|SEW|47 13 18   |122 30 29   |LEACH CREEK NEAR FIRCREST WA
WA,LGRW1,12086500,DD75D3B4,SEW,46 50 22,122 19 41,46.839444444444446,-122.32805555555555,NISQUALLY RIVER AT LA GRANDE WA,LGRW1|12086500       |DD75D3B4|SEW|46 50 22   |122 19 41   |NISQUALLY RIVER AT LA GRANDE WA
WA,LNDW1,12117500,DE955C1E,SEW,47 23 38,121 57 12,47.39388888888889,-121.95333333333333,CEDAR RIVER NEAR LANDSBURG WA,LNDW1|12117500       |DE955C1E|SEW|47 23 38   |121 57 12   |CEDAR RIVER NEAR LANDSBURG WA
WA,LSTW1,12091290,DD2DE6CA,SEW,47 11 55,122 31 11,47.198611111111106,-122.51972222222223,LEACH CR AT MEADOW PARK GC AT UNIVERSITY PLACE WA,LSTW1|12091290       |DD2DE6CA|SEW|47 11 55   |122 31 11   |LEACH CR AT MEADOW PARK GC AT UNIVERSITY PLACE WA
WA,LTDW1,12101100,1736A5AC,SEW,47 14 18,122 13 37,47.23833333333334,-122.22694444444444,LAKE TAPPS DIVERSION AT DIERINGER WA,LTDW1|12101100       |1736A5AC|SEW|47 14 18   |122 13 37   |LAKE TAPPS DIVERSION AT DIERINGER WA
WA,MCMW1,12083000,DD0B3182,SEW,46 44 40,122 08 36,46.74444444444445,-122.14333333333335,MINERAL CREEK NEAR MINERAL WA,MCMW1|12083000       |DD0B3182|SEW|46 44 40   |122 08 36   |MINERAL CREEK NEAR MINERAL WA
WA,MCOW1,12113349,17B9D216,SEW,47 25 49,122 14 31,47.430277777777775,-122.24194444444444,MILL CREEK NEAR MOUTH AT ORILLIA WA,MCOW1|12113349       |17B9D216|SEW|47 25 49   |122 14 31   |MILL CREEK NEAR MOUTH AT ORILLIA WA
WA,MFNW1,12208000,DDC63680,SEW,48 46 46,122 06 19,48.779444444444444,-122.10527777777777,MF NOOKSACK RIVER NEAR DEMING WA,MFNW1|12208000       |DDC63680|SEW|48 46 46   |122 06 19   |MF NOOKSACK RIVER NEAR DEMING WA
WA,MKEW1,12113347,17B7B398,SEW,47 23 00,122 13 25,47.38333333333333,-122.22361111111111,MILL CREEK AT EARTHWORKS PARK AT KENT WA,MKEW1|12113347       |17B7B398|SEW|47 23 00   |122 13 25   |MILL CREEK AT EARTHWORKS PARK AT KENT WA
WA,MKNW1,12089500,DDEF7238,SEW,46 56 01,122 33 35,46.933611111111105,-122.55972222222222,NISQUALLY RIVER AT MCKENNA WA,MKNW1|12089500       |DDEF7238|SEW|46 56 01   |122 33 35   |NISQUALLY RIVER AT MCKENNA WA
WA,MLGW1,12087000,DDFA7266,SEW,46 51 25,122 18 05,46.856944444444444,-122.30138888888888,MASHEL RIVER NEAR LA GRANDE WA,MLGW1|12087000       |DDFA7266|SEW|46 51 25   |122 18 05   |MASHEL RIVER NEAR LA GRANDE WA
WA,MMDW1,12098500,DDC5C10A,SEW,47 09 05,121 56 55,47.15138888888889,-121.94861111111112,WHITE RIVER NEAR BUCKLEY WA,MMDW1|12098500       |DDC5C10A|SEW|47 09 05   |121 56 55   |WHITE RIVER NEAR BUCKLEY WA
