usgs_id,nws_id,goes_id,nws_hsa,state_code,latitude_decimal,longitude_decimal,latitude_dms,longitude_dms,station_name,data_source
6017000,DILM8,DD3094A2,TFX,MT,45.218383,-112.655333,45 13 06.18,112 39 19.20,BEAVERHEAD RIVER AT DILLON MT,NOAA_HADS
6018500,TWNM8,162CEF1A,TFX,MT,45.383389,-112.452831,45 23 00.20,112 27 10.19,BEAVERHEAD RIVER NEAR TWIN BRIDGES MT,NOAA_HADS
6019500,RRRM8,DD9C5676,TFX,MT,45.192319,-112.142817,45 11 32.35,112 08 34.14,RUBY RIVER ABOVE RESERVOIR NEAR ALDER MT,NOAA_HADS
6020600,RRBM8,DE064692,TFX,MT,45.241869,-112.111239,45 14 30.73,112 06 40.46,RUBY RIVER BELOW RESERVOIR NEAR ALDER MT,NOAA_HADS
6023000,RTBM8,DE06838C,TFX,MT,45.506914,-112.330889,45 30 24.89,112 19 51.20,RUBY RIVER NEAR TWIN BRIDGES MT,NOAA_HADS
6023100,TWBM8,163F4F72,TFX,MT,45.546889,-112.338111,45 32 48.80,112 20 17.20,BEAVERHEAD RIVER AT TWIN BRIDGES MT,NOAA_HADS
6024450,BGKM8,DE08F174,TFX,MT,45.617967,-113.456942,45 37 04.68,113 27 24.99,BIG HOLE RIVER BL BIG LAKE CR AT WISDOM MT,NOAA_HADS
6024540,BHDM8,DD9662BE,TFX,MT,45.807542,-113.313269,45 48 27.15,113 18 47.77,BIG HOLE RIVER BL MUDD CR NR WISDOM MT,NOAA_HADS
6025250,MRDM8,DDE52316,TFX,MT,45.701269,-112.735969,45 42 04.57,112 44 09.49,BIG HOLE RIVER AT MAIDEN ROCK NR DIVIDE MT,NOAA_HADS
6025500,MLRM8,1735112C,TFX,MT,45.526581,-112.701725,45 31 35.69,112 42 06.21,BIG HOLE RIVER NEAR MELROSE MT,NOAA_HADS
6026210,GNLM8,DD9671C8,TFX,MT,45.440094,-112.556092,45 26 24.34,112 33 21.93,BIG HOLE RIVER NEAR GLEN MT,NOAA_HADS
6026420,THDM8,163FB124,TFX,MT,45.550022,-112.360675,45 33 00.08,112 21 38.43,BIG HOLE R BL HAMILTON DITCH NR TWIN BRIDGES MT,NOAA_HADS
6026500,TWIM8,174AA19C,TFX,MT,45.613283,-112.329397,45 36 47.82,112 19 45.83,JEFFERSON RIVER NEAR TWIN BRIDGES MT,NOAA_HADS
6027600,PBRM8,163FBFF6,TFX,MT,45.747503,-112.187228,45 44 51.01,112 11 14.02,JEFFERSON RIVER AT PARSONS BDG NR SILVER STAR MT,NOAA_HADS
6033000,BLDM8,1718D6BA,TFX,MT,46.211031,-112.09165,46 12 39.71,112 05 29.94,BOULDER RIVER NEAR BOULDER MT,NOAA_HADS
6035000,WCHM8,171C83FC,TFX,MT,45.723058,-111.741025,45 43 23.01,111 44 27.69,WILLOW CREEK NEAR HARRISON MT,NOAA_HADS
6036650,TFKM8,CE78B056,TFX,MT,45.897136,-111.595672,45 53 49.69,111 35 44.42,JEFFERSON RIVER NEAR THREE FORKS MT,NOAA_HADS
6037500,MDSM8,DD7F54F2,TFX,MT,44.657072,-111.067964,44 39 25.46,111 04 04.67,MADISON RIVER NEAR WEST YELLOWSTONE MT,NOAA_HADS
6038500,HBDM8,F0010078,TFX,MT,44.866392,-111.338781,44 51 59.01,111 20 19.61,MADISON RIVER BL HEBGEN LAKE NR GRAYLING MT,NOAA_HADS
6038800,CMRM8,D10F2284,TFX,MT,44.888656,-111.580886,44 53 19.16,111 34 51.19,MADISON RIVER AT KIRBY RANCH NR CAMERON MT,NOAA_HADS
6040000,CMNM8,163F39E2,TFX,MT,45.233133,-111.751633,45 13 59.28,111 45 05.88,MADISON RIVER NEAR CAMERON MT,NOAA_HADS
6040800,MRPM8,D10F827C,TFX,MT,45.486594,-111.633858,45 29 11.74,111 38 01.89,MADISON RIVER AB POWERPLANT NR MCALLISTER MT,NOAA_HADS
6043120,GBSM8,16E96478,BYZ,MT,45.297278,-111.211392,45 17 50.20,111 12 41.01,GALLATIN RIVER ABOVE DEER CREEK NEAR BIG SKY MT,NOAA_HADS
6043500,GLGM8,DE345660,TFX,MT,45.4973,-111.270708,45 29 50.28,111 16 14.55,GALLATIN RIVER NEAR GALLATIN GATEWAY MT,NOAA_HADS
6048650,EGBM8,DD7F6168,TFX,MT,45.725667,-111.066194,45 43 32.4,111 03 58.3,E GALLATIN R AB WATER RECLAMATION FA NR BOZEMAN MT,NOAA_HADS
6050000,HCCM8,16E9770E,TFX,MT,45.563328,-111.071889,45 33 47.98,111 04 18.80,HYALITE C AT HYALITE R S NR BOZEMAN MT,NOAA_HADS
6052500,LOGM8,CE78ADF2,TFX,MT,45.886247,-111.442008,45 53 10.49,111 26 31.23,GALLATIN RIVER AT LOGAN MT,NOAA_HADS
6054500,TOSM8,CE78BE84,TFX,MT,46.146572,-111.420278,46 08 47.66,111 25 13.00,MISSOURI RIVER AT TOSTON MT,NOAA_HADS
6061500,PKPM8,16400194,TFX,MT,46.519097,-111.946786,46 31 08.75,111 56 48.43,PRICKLY PEAR CREEK NEAR CLANCY MT,NOAA_HADS
6062500,RIMM8,DE062374,TFX,MT,46.523897,-112.256647,46 31 26.03,112 15 23.93,TENMILE CREEK NEAR RIMINI MT,NOAA_HADS
6063000,TMHM8,D1060234,TFX,MT,46.605006,-112.088264,46 36 18.02,112 05 17.75,TENMILE CREEK NEAR HELENA MT,NOAA_HADS
6065500,HASM8,DE34708C,TFX,MT,46.766192,-111.888794,46 45 58.29,111 53 19.66,MISSOURI RIVER BL HAUSER DAM NEAR HELENA MT,NOAA_HADS
6066500,HTRM8,DE067308,TFX,MT,46.994739,-112.010667,46 59 41.06,112 00 38.40,MISSOURI RIVER BL HOLTER DAM NR WOLF CR MT,NOAA_HADS
6071300,LPPM8,DE06607E,TFX,MT,47.005436,-112.070311,47 00 19.57,112 04 13.12,LITTLE PRICKLY PEAR CR AT WOLF CR MT,NOAA_HADS
6073500,DBRM8,DD1F702C,TFX,MT,47.199025,-112.095906,47 11 56.49,112 05 45.26,DEARBORN RIVER NEAR CRAIG MT,NOAA_HADS
6076690,SFLM8,16E9878A,TFX,MT,46.7958,-111.178556,46 47 44.88,111 10 42.80,SMITH RIVER NEAR FT LOGAN MT,NOAA_HADS
6077200,SMHM8,D104325A,TFX,MT,46.827981,-111.192239,46 49 40.73,111 11 32.06,SMITH RIVER BL EAGLE CR NR FORT LOGAN MT,NOAA_HADS
6077500,EDNM8,DE0690FA,TFX,MT,47.189292,-111.386239,47 11 21.45,111 23 10.46,SMITH RIVER NEAR EDEN MT,NOAA_HADS
6078200,ULMM8,CE78C6C6,TFX,MT,47.434967,-111.388444,47 26 05.88,111 23 18.40,MISSOURI RIVER NEAR ULM MT,NOAA_HADS
6078500,NFSM8,348681B4,TFX,MT,47.639861,-112.859333,47 38 23.5,112 51 33.6,NORTH FORK SUN RIVER NEAR AUGUSTA MT,NOAA_HADS
6079000,SSNM8,34628104,TFX,MT,47.628608,-112.865761,47 37 42.99,112 51 56.74,SOUTH FORK SUN RIVER NEAR AUGUSTA MT,NOAA_HADS
6080900,ADDM8,163AFB3C,TFX,MT,47.618506,-112.692056,47 37 06.62,112 41 31.40,SUN RIVER BL DIVERSION DAM NR AUGUSTA MT,NOAA_HADS
6082200,SRVM8,34710780,TFX,MT,47.547136,-112.367431,47 32 49.69,112 22 02.75,SUN RIVER BL WILLOW CR NR AUGUSTA MT,NOAA_HADS
6085800,SSRM8,DD3CD634,TFX,MT,47.501628,-111.931914,47 30 05.86,111 55 54.89,SUN RIVER AT SIMMS MT,NOAA_HADS
6088500,MDYM8,17C057F2,TFX,MT,47.561267,-111.541769,47 33 40.56,111 32 30.37,MUDDY CREEK AT VAUGHN MT,NOAA_HADS
6089000,VAUM8,CE78E02A,TFX,MT,47.525778,-111.511036,47 31 32.80,111 30 39.73,SUN RIVER NEAR VAUGHN MT,NOAA_HADS
6090300,GFLM8,D10EF616,TFX,MT,47.584444,-111.060581,47 35 04.00,111 03 38.09,MISSOURI RIVER NEAR GREAT FALLS MT,NOAA_HADS
6090500,BTCM8,DF0487DA,TFX,MT,47.208594,-110.931747,47 12 30.94,110 55 54.29,BELT CREEK NEAR MONARCH MT,NOAA_HADS
6090800,FBNM8,DD7F721E,TFX,MT,47.816911,-110.666142,47 49 00.88,110 39 58.11,MISSOURI RIVER AT FORT BENTON MT,NOAA_HADS
6091700,TMRM8,346FC168,TFX,MT,48.426953,-112.989983,48 25 37.03,112 59 23.94,TWO MEDICINE RIVER BL SOUTH FORK NR BROWNING MT,NOAA_HADS
6093200,BDCM8,3462A7E8,TFX,MT,48.36945,-112.801781,48 22 10.02,112 48 06.41,BADGER CR BL FOUR HORNS CANAL NR BROWNING MT,NOAA_HADS
6099000,CBKM8,16E8E096,TFX,MT,48.633403,-112.346481,48 38 00.25,112 20 47.33,CUT BANK CREEK AT CUT BANK MT,NOAA_HADS
6099500,SHLM8,3486C2BE,TFX,MT,48.427197,-111.889836,48 25 37.91,111 53 23.41,MARIAS RIVER NEAR SHELBY MT,NOAA_HADS
6101500,MRCM8,3473A28C,TFX,MT,48.305961,-111.080528,48 18 21.46,111 04 49.90,MARIAS RIVER NEAR CHESTER MT,NOAA_HADS
6102050,LOMM8,D10414B6,TFX,MT,47.945903,-110.580839,47 56 45.25,110 34 51.02,MARIAS RIVER NEAR LOMA MT,NOAA_HADS
6102500,TSFM8,DD9C709A,TFX,MT,47.883083,-112.611983,47 52 59.10,112 36 43.14,TETON RIVER BL SOUTH FORK NR CHOTEAU MT,NOAA_HADS
6108800,LTRM8,162C37A0,TFX,MT,47.932719,-110.514433,47 55 57.79,110 30 51.96,TETON RIVER AT LOMA MT,NOAA_HADS
6109500,VRGM8,CE512286,TFX,MT,48.003783,-110.258822,48 00 13.62,110 15 31.76,MISSOURI RIVER AT VIRGELLE MT,NOAA_HADS
6110020,JRUM8,16E8F3E0,TFX,MT,46.917722,-110.188944,46 55 03.8,110 11 20.2,JUDITH RIVER ABOVE CARR CREEK NEAR UTICA MT,NOAA_HADS
6111800,LTPM8,16E9019E,TFX,MT,47.087833,-109.4575,47 05 16.2,109 27 27.0,BIG SPRING CR AT R&B TRADING POST NR LEWISTOWN MT,NOAA_HADS
6114700,JDRM8,162D00C0,TFX,MT,47.665158,-109.652014,47 39 54.57,109 39 07.25,JUDITH RIVER NR MOUTH NR WINIFRED MT,NOAA_HADS
6115200,LDKM8,CE5DC0E8,TFX,MT,47.631431,-108.687744,47 37 53.15,108 41 15.88,MISSOURI RIVER NEAR LANDUSKY MT,NOAA_HADS
6119600,MRMM8,DDCDF036,BYZ,MT,46.476958,-110.248967,46 28 37.05,110 14 56.28,MUSSELSHELL RIVER NR MARTINSDALE MT,NOAA_HADS
6123030,SHAM8,DD603018,BYZ,MT,46.318992,-109.460547,46 19 08.37,109 27 37.97,MUSSELSHELL RIVER AB MUD CR NR SHAWMUT MT,NOAA_HADS
6125600,LVNM8,DD1A5100,BYZ,MT,46.289056,-108.937611,46 17 20.6,108 56 15.4,MUSSELSHELL RIVER AB BIG COULEE CREEK AT LAVINA MT,NOAA_HADS
6127500,MUSM8,DDD5D5E2,BYZ,MT,46.522425,-108.108872,46 31 20.73,108 06 31.94,MUSSELSHELL RIVER AT MUSSELSHELL MT,NOAA_HADS
6130000,MFLM8,DDC7E212,GGW,MT,46.928661,-107.932842,46 55 43.18,107 55 58.23,FLATWILLOW CREEK NEAR MOSBY MT,NOAA_HADS
6130500,MSBM8,D10F618E,GGW,MT,46.994692,-107.889164,46 59 40.89,107 53 20.99,MUSSELSHELL RIVER AT MOSBY MT,NOAA_HADS
6133000,PDBM8,482F811E,TFX,MT,49.007517,-112.545258,49 00 27.06,112 32 42.93,MILK RIVER AT WESTERN CROSSING OF INT'L BOUNDARY,NOAA_HADS
6133500,NFMM8,34632306,TFX,MT,48.963528,-113.062356,48 57 48.70,113 03 44.48,N F MILK RIVER AB ST. MARY CANAL NR BROWNING MT,NOAA_HADS
6134000,NMRM8,4543C552,TFX,MT,49.026336,-112.969697,49 01 34.81,112 58 10.91,NORTH MILK RIVER NEAR INTERNATIONAL BOUNDARY,NOAA_HADS
6135000,ERNM8,34633070,TFX,MT,48.974819,-110.421778,48 58 29.35,110 25 18.40,MILK RIVER AT EASTERN CROSSING OF INT BNDRY,NOAA_HADS
6137574,MADM8,D10F72F8,TFX,MT,48.304769,-109.924031,48 18 17.17,109 55 26.51,BOXELDER CR BL BROWN'S RES DIV NR BOX ELDER MT,NOAA_HADS
6139500,BSMM8,DF05F3B0,TFX,MT,48.526714,-109.841578,48 31 36.17,109 50 29.68,BIG SANDY CREEK NEAR HAVRE MT,NOAA_HADS
6140500,HVRM8,1718C5CC,TFX,MT,48.563686,-109.695956,48 33 49.27,109 41 45.44,MILK RIVER AT HAVRE MT,NOAA_HADS
6142400,CCMM8,162C5C94,TFX,MT,48.578869,-109.391131,48 34 43.93,109 23 28.07,CLEAR CREEK NEAR CHINOOK MT,NOAA_HADS
6143900,LEEM8,DDE546F0,TFX,MT,48.653961,-109.530478,48 39 14.26,109 31 49.72,REDROCK COULEE NEAR CHINOOK MT,NOAA_HADS
6146980,CRKM8,1739E034,TFX,MT,48.675361,-109.275,48 40 31.3,109 16 30,LODGE CREEK NEAR CHINOOK MT,NOAA_HADS
6151500,BCMM8,162C3972,TFX,MT,48.649492,-109.231694,48 38 58.17,109 13 54.10,BATTLE CREEK NEAR CHINOOK MT,NOAA_HADS
6154100,HRLM8,17235576,TFX,MT,48.489642,-108.75895,48 29 22.71,108 45 32.22,MILK RIVER NEAR HARLEM MT,NOAA_HADS
6154400,PEOM8,DE39836E,TFX,MT,48.223733,-108.714053,48 13 25.44,108 42 50.59,PEOPLES CREEK NEAR HAYS MT,NOAA_HADS
6155030,DMRM8,DE399018,GGW,MT,48.402778,-108.294094,48 24 10.00,108 17 38.74,MILK RIVER NEAR DODSON MT,NOAA_HADS
6164000,FREM8,4840E058,GGW,MT,49.000019,-107.302864,49 00 00.07,107 18 10.31,FRENCHMAN RIVER AT INTERNATIONAL BOUNDARY,NOAA_HADS
6164510,SACM8,CE78D5B0,GGW,MT,48.509203,-107.218756,48 30 33.13,107 13 07.52,MILK RIVER AT JUNEBERG BRIDGE NR SACO MT,NOAA_HADS
6166000,GSCM8,D104212C,GGW,MT,48.356783,-107.582186,48 21 24.42,107 34 55.87,BEAVER CR BL GUSTON COULEE NR SACO MT,NOAA_HADS
6167500,BCHM8,348692C2,GGW,MT,48.420311,-107.171139,48 25 13.12,107 10 16.10,BEAVER CREEK NEAR HINSDALE MT,NOAA_HADS
6169500,ORHM8,DDD0825E,GGW,MT,48.969375,-106.839842,48 58 09.75,106 50 23.43,ROCK CREEK BL HORSE CREEK NR INT'L BOUNDARY,NOAA_HADS
6172310,TMPM8,163FA252,GGW,MT,48.307906,-106.822317,48 18 28.46,106 49 20.34,MILK RIVER AT TAMPICO MT,NOAA_HADS
6174500,NSHM8,CE512C54,GGW,MT,48.130053,-106.364314,48 07 48.19,106 21 51.53,MILK RIVER AT NASHUA MT,NOAA_HADS
6175100,FRZM8,DE34937E,GGW,MT,48.030556,-106.122222,48 01 50,106 07 20,MISSOURI R AT W FRAZER PUMP PLANT NR FRAZER MT,NOAA_HADS
6175510,FRAM8,DF06043A,GGW,MT,48.033333,-106.0,48 02 00,106 00 00,MISSOURI R AT E FRAZER PUMP PLANT NR FRAZER MT,NOAA_HADS
6177000,WPTM8,CE5119CE,GGW,MT,48.067325,-105.533097,48 04 02.37,105 31 59.15,MISSOURI RIVER NEAR WOLF POINT MT,NOAA_HADS
6177500,RRCM8,DE02E350,GGW,MT,47.413972,-105.575644,47 24 50.30,105 34 32.32,REDWATER RIVER AT CIRCLE MT,NOAA_HADS
6178000,PPRM8,174A8770,GGW,MT,48.990286,-105.696908,48 59 25.03,105 41 48.87,POPLAR RIVER AT INTERNATIONAL BOUNDARY,NOAA_HADS
6178500,EPRM8,DD7F91EC,GGW,MT,49.0,-105.409586,49 00 00.00,105 24 34.51,EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY,NOAA_HADS
6181000,PLRM8,163A2386,GGW,MT,48.117917,-105.192817,48 07 04.50,105 11 34.14,POPLAR RIVER NEAR POPLAR MT,NOAA_HADS
6183450,BGCM8,DD0F77B2,GGW,MT,48.672897,-104.512086,48 40 22.43,104 30 43.51,BIG MUDDY CREEK NEAR ANTELOPE MT,NOAA_HADS
6185110,CLRM8,DF04775E,GGW,MT,48.164481,-104.629519,48 09 52.13,104 37 46.27,BIG MUDDY CREEK NR MOUTH NR CULBERTSON MT,NOAA_HADS
6185500,CLBM8,CE51171C,GGW,MT,48.1235,-104.4733,48 07 24.60,104 28 23.88,MISSOURI RIVER NEAR CULBERTSON MT,NOAA_HADS
6187915,SBCM8,DD9C63EC,RIW,MT,45.002831,-110.001872,45 00 10.19,110 00 06.74,SODA BUTTE CR AT PARK BNDRY AT SILVER GATE,NOAA_HADS
6191000,GDRM8,D10F0468,RIW,MT,44.992344,-110.690975,44 59 32.44,110 41 27.51,GARDNER RIVER NEAR MAMMOTH YNP,NOAA_HADS
6191500,CORM8,CE3091C0,BYZ,MT,45.112119,-110.793667,45 06 43.63,110 47 37.20,YELLOWSTONE RIVER AT CORWIN SPRINGS MT,NOAA_HADS
6192978,SRCM8,DD5DD6FC,BYZ,MT,46.167125,-110.491947,46 10 01.65,110 29 31.01,SHIELDS RIVER BL SF SHIELDS RIVER NR WILSALL MT,NOAA_HADS
6195600,SLDM8,DE0030CC,BYZ,MT,45.738361,-110.479469,45 44 18.10,110 28 46.09,SHIELDS RIVER NR LIVINGSTON MT,NOAA_HADS
6197800,EBRM8,DDD38550,BYZ,MT,45.512333,-110.087722,45 30 44.4,110 05 15.8,EAST BOULDER RIVER BL DRY FORK CR NR MCLEOD MT,NOAA_HADS
6204050,WRDM8,DD54632E,BYZ,MT,45.243239,-109.731303,45 14 35.66,109 43 52.69,WEST ROSEBUD CREEK NEAR ROSCOE MT,NOAA_HADS
6204070,WREM8,DDFCC126,BYZ,MT,45.254444,-109.699167,45 15 16,109 41 57,W ROSEBUD CR AT EMERALD LK CAMPGROUND NR ROSCOE,NOAA_HADS
6205000,SRAM8,174AF1E0,BYZ,MT,45.536742,-109.422056,45 32 12.27,109 25 19.40,STILLWATER RIVER NEAR ABSAROKEE MT,NOAA_HADS
6207500,BFYM8,173792CC,BYZ,MT,45.009911,-109.065367,45 00 35.68,109 03 55.32,CLARKS FORK YELLOWSTONE RIVER NR BELFRY MT,NOAA_HADS
6208500,EDGM8,DD3B37F2,BYZ,MT,45.465714,-108.844106,45 27 56.57,108 50 38.78,CLARKS FORK YELLOWSTONE RIVER AT EDGAR MT,NOAA_HADS
6208790,WHCM8,1638FEC8,BYZ,MT,45.516389,-108.830833,45 30 59,108 49 51,WHITE HORSE CANAL NEAR SILESIA MT,NOAA_HADS
6209500,ROKM8,172D278E,BYZ,MT,45.086147,-109.329189,45 05 10.13,109 19 45.08,ROCK CREEK NEAR RED LODGE MT,NOAA_HADS
6211000,BYDM8,171C7378,BYZ,MT,45.43785,-109.253311,45 26 16.26,109 15 11.92,RED LODGE CR AB COONEY RE NR BOYD MT,NOAA_HADS
6211500,BOYM8,DDD5F30E,BYZ,MT,45.422147,-109.230531,45 25 19.73,109 13 49.91,WILLOW CREEK NEAR BOYD MT,NOAA_HADS
6214500,BILM8,CE51B936,BYZ,MT,45.800119,-108.468031,45 48 00.43,108 28 04.91,YELLOWSTONE RIVER AT BILLINGS MT,NOAA_HADS
6287000,STXM8,344727D2,BYZ,MT,45.316903,-107.918889,45 19 00.85,107 55 08.00,BIGHORN R BL YELLOWTAIL AFTERBAY DAM NR ST. XAVIER,NOAA_HADS
6287800,SXVM8,DF05E0C6,BYZ,MT,45.460833,-107.748611,45 27 39,107 44 55,BIGHORN RIVER AT BRIDGE AT ST. XAVIER MT,NOAA_HADS
6288400,TLBM8,DF0566D2,BYZ,MT,45.644167,-107.6575,45 38 39,107 39 27,BIGHORN RIVER AT TWO LEGGINS BRIDGE NEAR HARDIN,NOAA_HADS
6289000,LBSM8,1734353A,BYZ,MT,45.007111,-107.615408,45 00 25.60,107 36 55.47,LITTLE BIGHORN RIVER AT STATE LINE NR WYOLA MT,NOAA_HADS
6294000,HRDM8,174A77F4,BYZ,MT,45.735686,-107.557469,45 44 08.47,107 33 26.89,LITTLE BIGHORN RIVER NEAR HARDIN MT,NOAA_HADS
6294500,BGHM8,CE790122,BYZ,MT,46.124472,-107.468792,46 07 28.10,107 28 07.65,BIGHORN RIVER AB TULLOCK CR NR BIGHORN MT,NOAA_HADS
6295000,FRYM8,DE0655E4,BYZ,MT,46.266636,-106.691303,46 15 59.89,106 41 28.69,YELLOWSTONE RIVER AT FORSYTH MT,NOAA_HADS
6295113,RCRM8,DE09030A,BYZ,MT,45.361167,-106.990356,45 21 40.20,106 59 25.28,ROSEBUD C AT RESERVATION BNDRY NR KIRBY MT,NOAA_HADS
6295220,RCLM8,16F3A7AA,BYZ,MT,45.675833,-106.699722,45 40 33,106 41 59,ROSEBUD C BEL LAME DEER C NR LAME DEER MT,NOAA_HADS
6306300,DSLM8,DE39B6F4,BYZ,MT,45.009136,-106.835944,45 00 32.89,106 50 09.40,TONGUE RIVER AT STATE LINE NR DECKER MT,NOAA_HADS
6307500,DKRM8,DD6090E0,BYZ,MT,45.141275,-106.771356,45 08 28.59,106 46 16.88,TONGUE RIVER AT TONGUE R DAM NR DECKER MT,NOAA_HADS
6307616,BNYM8,DD608396,BYZ,MT,45.411606,-106.457353,45 24 41.78,106 27 26.47,TONGUE R AT BIRNEY DAY SCHOOL BR NR BIRNEY MT,NOAA_HADS
6307830,ASLM8,16D07722,BYZ,MT,45.840386,-106.223433,45 50 25.39,106 13 24.36,TONGUE R BL BRANDENBERG BRIDGE NR ASHLAND MT,NOAA_HADS
6309000,MILM8,CE5DB678,BYZ,MT,46.420772,-105.860033,46 25 14.78,105 51 36.12,YELLOWSTONE RIVER AT MILES CITY MT,NOAA_HADS
6324500,MHDM8,DDE55586,BYZ,MT,45.057197,-105.878378,45 03 25.91,105 52 42.16,POWDER RIVER AT MOORHEAD MT,NOAA_HADS
6326500,LOCM8,CE78DB62,BYZ,MT,46.429436,-105.310331,46 25 45.97,105 18 37.19,POWDER RIVER NEAR LOCATE MT,NOAA_HADS
6329500,SIDM8,CE78A320,GGW,MT,47.677414,-104.155411,47 40 38.69,104 09 19.48,YELLOWSTONE RIVER NEAR SIDNEY MT,NOAA_HADS
9202700,BTMM8,DE09107C,BYZ,MT,42.725286,-109.703775,42 43 31.03,109 42 13.59,WARD BALL RESERVOIR OUTFLOW NR BOULDER WY,NOAA_HADS
10243260,LMNN2,DE938AB8,LKN,NV,39.011667,-114.213611,39 00 42,114 12 49,LEHMAN CK NR BAKER NV,NOAA_HADS
10243700,CVCN2,DE3582F2,LKN,NV,39.216578,-114.529639,39 12 59.68,114 31 46.7,CLEVE CK NR ELY NV,NOAA_HADS
10244950,STEN2,1789F28A,LKN,NV,39.201539,-114.689161,39 12 05.54,114 41 20.98,STEPTOE CK NR ELY NV,NOAA_HADS
10245100,GEYN2,DE9465AC,LKN,NV,38.68,-114.666667,38 40 48,114 40 00,GEYSER CK AT SPGS ORIFICE NR MINERVA NV,NOAA_HADS
10245960,COCN2,DE92E376,LKN,NV,39.769778,-116.464444,39 46 11.2,116 27 52,COILS CK ABV HORSE CK NR EUREKA NV,NOAA_HADS
10245970,RCKN2,DE94AE60,LKN,NV,39.789778,-116.300944,39 47 23.2,116 18 03.4,ROBERTS CK NR EUREKA NV,NOAA_HADS
10246835,BWSN2,DD2D30A2,LKN,NV,38.950194,-115.703278,38 57 00.7,115 42 11.8,BIG WARM SPGS NR DUCKWATER NV,NOAA_HADS
10246846,LCTN2,1666C5AA,LKN,NV,38.847222,-115.366667,38 50 50,115 22 00,L CURRANT CK NR CURRANT NV,NOAA_HADS
10247200,BCWN2,DE5725CC,LKN,NV,38.186944,-115.755,38 11 13,115 45 18,BIG CK NR WARM SPGS NV,NOAA_HADS
10249300,TWRN2,DE943B02,LKN,NV,38.8875,-117.244444,38 53 15,117 14 40,S TWIN RV NR ROUND MOUNTAIN NV,NOAA_HADS
10288500,WLHN2,DD8C8780,REV,NV,38.676667,-118.771111,38 40 36,118 46 16,WALKER LAKE NR HAWTHORNE NV,NOAA_HADS
10293100,KSGN2,16E662EA,VEF,NV,38.436031,-119.0112,38 26 09.71,119 00 40.32,E WALKER RV BLW CONFL ROUGH CK NR THE ELBOW NV,NOAA_HADS
10293200,EWBN2,DD6EE218,REV,NV,38.548,-118.950061,38 32 52.8,118 57 00.22,E WALKER RV AT MORGAN BRIDGE NR WICHMAN CYN NV,NOAA_HADS
10293400,EWRN2,169C7562,REV,NV,38.7185,-118.979556,38 43 06.6,118 58 46.4,E WALKER RV AT IVY RANCH BRG NR MASON NV,NOAA_HADS
10293500,EWSN2,DE920E56,REV,NV,38.813714,-119.047992,38 48 49.37,119 02 52.77,E WALKER RV ABV STROSNIDER DITCH NR MASON NV,NOAA_HADS
10295000,EWMN2,D10126EC,REV,NV,38.8774,-119.144281,38 52 38.64,119 08 39.41,E WALKER RV NR MASON NV,NOAA_HADS
10297000,TOPN2,162E6CFA,REV,NV,38.693233,-119.520308,38 41 35.64,119 31 13.11,TOPAZ LAKE NR TOPAZ CA,NOAA_HADS
10297010,TPCN2,DE93694A,REV,NV,38.695556,-119.508056,38 41 44,119 30 29,TOPAZ CANAL BLW TOPAZ LAKE NR TOPAZ CA,NOAA_HADS
10297500,HOYN2,DE94F0CE,REV,NV,38.728064,-119.427861,38 43 41.03,119 25 40.3,W WALKER RV AT HOYE BRG NR WELLINGTON NV,NOAA_HADS
10300000,WWHN2,DE94FE1C,REV,NV,38.809722,-119.226389,38 48 35,119 13 35,W WALKER RV NR HUDSON NV,NOAA_HADS
10300600,MASN2,DE91D1E2,REV,NV,38.92125,-119.191583,38 55 16.5,119 11 29.7,WALKER RV AT SNYDER LN NR MASON NV,NOAA_HADS
10301115,WRYN2,DE5064F2,REV,NV,39.020417,-119.156056,39 01 13.5,119 09 21.8,WALKER RVR BLW YERINGTON WEIR NR YERINGTON NV,NOAA_HADS
10301300,WBMN2,DDF5392C,REV,NV,39.128167,-119.116694,39 07 41.4,119 07 00.1,WALKER RV BLW MASON VLY WMA AT RR XING NR WABUSKA,NOAA_HADS
10301500,WALN2,DE926562,REV,NV,39.152461,-119.098889,39 09 08.86,119 05 56,WALKER RV NR WABUSKA NV,NOAA_HADS
10301600,WARN2,162C9758,REV,NV,39.103333,-118.928333,39 06 12,118 55 42,WALKER RV ABV WEBER RES NR SCHURZ NV,NOAA_HADS
10301700,WVRN2,162C998A,REV,NV,39.044722,-118.859167,39 02 41,118 51 33,WEBER RES NR SCHURZ NV,NOAA_HADS
10301720,WBWN2,DE9502B0,REV,NV,39.033889,-118.861389,39 02 02,118 51 41,WALKER RV AT PT SITE BLW WEBER RES NR SCHURZ NV,NOAA_HADS
10301745,WLTN2,DE93846A,REV,NV,39.013611,-118.86,39 00 49,118 51 36,WALKER RV ABV LITTLE DAM NR SCHURZ NV,NOAA_HADS
10302002,WSIN2,DE93DAC4,REV,NV,38.940278,-118.802778,38 56 25,118 48 10,WALKER RV AT LATERAL 2-A SIPHON NR SCHURZ NV,NOAA_HADS
10302025,WRMN2,DE93D416,REV,NV,38.791111,-118.726111,38 47 28,118 43 34,WALKER RV NR MOUTH AT WALKER LAKE NV,NOAA_HADS
10309000,GRDN2,DE9511C6,REV,NV,38.845194,-119.706083,38 50 42.7,119 42 21.9,E FK CARSON RV NR GARDNERVILLE NV,NOAA_HADS
